154.416666667, 34.0, 112.5
154.416666667, 38.0, 100.657894737
150.304878049, 38.5, 135.779220779
150.304878049, 38.5, 135.779220779
159.166666667, 53.5, 121.542056075
159.166666667, 60.5, 107.479338843
160.555555556, 65.0, 70.6153846154
160.555555556, 63.0, 72.8571428571
183.076923077, 72.5, 22.8620689655
183.076923077, 74.5, 22.2483221477
157.065217391, 75.5, 38.8410596026
157.065217391, 75.5, 38.8410596026
129.861111111, 76.0, 30.1973684211
129.861111111, 76.0, 30.1973684211
133.362068966, 76.5, 48.3333333333
133.362068966, 75.5, 48.9735099338
126.129032258, 74.5, 53.0536912752
126.129032258, 75.5, 52.3509933775
119.910714286, 74.0, 48.2432432432
119.910714286, 79.0, 45.1898734177
110.5, 78.0, 49.0384615385
110.5, 78.0, 49.0384615385
106.25, 81.0, 31.4814814815
106.25, 76.0, 33.5526315789
129.861111111, 80.0, 28.6875
129.861111111, 81.0, 28.3333333333
120.416666667, 81.0, 28.3333333333
120.416666667, 78.0, 29.4230769231
136.0, 78.5, 40.6050955414
136.0, 76.5, 41.6666666667
120.108695652, 76.5, 38.3333333333
120.108695652, 76.5, 38.3333333333
110.5, 78.0, 49.0384615385
110.5, 75.0, 51.0
108.8, 76.5, 41.6666666667
108.8, 80.5, 39.5962732919
142.678571429, 81.0, 44.0740740741
142.678571429, 81.0, 44.0740740741
106.25, 81.0, 31.4814814815
106.25, 80.0, 31.875
145.208333333, 83.0, 36.8674698795
145.208333333, 80.0, 38.25
140.25, 84.0, 15.1785714286
140.25, 81.0, 15.7407407407
110.5, 78.0, 49.0384615385
110.5, 80.0, 47.8125
120.108695652, 79.5, 36.8867924528
120.108695652, 80.5, 36.4285714286
135.792682927, 20.5, 255.0
136.217948718, 19.5, 255.0
137.307692308, 19.5, 255.0
136.607142857, 21.0, 255.0
135.792682927, 20.5, 255.0
136.217948718, 19.5, 255.0
126.034482759, 14.5, 255.0
125.865384615, 13.0, 255.0
139.453125, 20.0, 204.0
139.453125, 20.0, 204.0
140.25, 20.0, 255.0
140.25, 20.0, 255.0
148.277777778, 29.5, 194.491525424
148.277777778, 33.5, 171.268656716
142.678571429, 36.0, 99.1666666667
142.678571429, 36.0, 99.1666666667
132.651515152, 42.5, 99.0
132.651515152, 43.5, 96.724137931
151.25, 57.0, 76.0526315789
151.25, 63.0, 68.8095238095
129.431818182, 56.0, 50.0892857143
129.431818182, 60.0, 46.75
139.453125, 65.0, 62.7692307692
139.453125, 67.0, 60.8955223881
136.0, 68.5, 46.5328467153
136.0, 71.5, 44.5804195804
118.055555556, 75.5, 15.1986754967
118.055555556, 75.5, 15.1986754967
120.416666667, 75.0, 30.6
120.416666667, 74.0, 31.0135135135
129.431818182, 73.0, 38.4246575342
129.431818182, 72.0, 38.9583333333
129.431818182, 73.0, 38.4246575342
129.431818182, 71.0, 39.5070422535
92.5, 77.5, 27.9677419355
92.5, 74.5, 29.0939597315
92.5, 76.5, 28.3333333333
92.5, 77.5, 27.9677419355
92.3913043478, 76.5, 38.3333333333
92.3913043478, 76.5, 38.3333333333
102.314814815, 77.5, 44.4193548387
102.314814815, 75.5, 45.5960264901
120.416666667, 76.0, 30.1973684211
120.416666667, 76.0, 30.1973684211
140.25, 81.0, 15.7407407407
140.25, 81.0, 15.7407407407
140.25, 80.0, 15.9375
140.25, 80.0, 15.9375
106.25, 76.0, 33.5526315789
106.25, 78.0, 32.6923076923
120.416666667, 76.0, 30.1973684211
120.416666667, 75.0, 30.6
129.861111111, 77.0, 29.8051948052
129.861111111, 75.0, 30.6
92.5, 78.5, 27.6114649682
92.5, 81.5, 26.5950920245
150.520833333, 24.0, 255.0
150.520833333, 24.0, 255.0
153.579545455, 26.0, 215.769230769
153.579545455, 26.0, 215.769230769
139.453125, 22.0, 185.454545455
139.453125, 20.0, 204.0
143.285714286, 21.5, 207.558139535
143.285714286, 19.5, 228.846153846
139.453125, 20.0, 204.0
139.453125, 20.0, 204.0
148.277777778, 23.5, 244.14893617
148.277777778, 25.5, 225.0
150.304878049, 30.5, 171.393442623
150.304878049, 30.5, 171.393442623
151.785714286, 34.0, 210.0
151.785714286, 35.0, 204.0
147.631578947, 42.0, 115.357142857
147.631578947, 45.0, 107.666666667
143.537735849, 44.5, 151.853932584
143.537735849, 50.5, 133.811881188
148.277777778, 54.5, 105.275229358
148.277777778, 57.5, 99.7826086957
144.702380952, 61.0, 87.7868852459
144.702380952, 62.0, 86.3709677419
132.651515152, 60.5, 69.5454545455
132.651515152, 58.5, 71.9230769231
119.910714286, 66.0, 54.0909090909
119.910714286, 66.0, 54.0909090909
146.693548387, 72.5, 54.5172413793
146.693548387, 72.5, 54.5172413793
118.055555556, 74.5, 15.4026845638
118.055555556, 74.5, 15.4026845638
143.285714286, 73.5, 60.7142857143
143.285714286, 76.5, 58.3333333333
120.108695652, 73.5, 39.8979591837
120.108695652, 71.5, 41.013986014
129.861111111, 75.0, 30.6
129.861111111, 75.0, 30.6
120.108695652, 76.5, 38.3333333333
120.108695652, 72.5, 40.4482758621
100.9375, 82.0, 24.8780487805
100.9375, 77.0, 26.4935064935
118.055555556, 79.5, 14.4339622642
118.055555556, 79.5, 14.4339622642
140.25, 81.0, 15.7407407407
140.25, 79.0, 16.1392405063
120.961538462, 80.5, 20.5900621118
120.961538462, 78.5, 21.1146496815
140.25, 81.0, 15.7407407407
140.25, 80.0, 15.9375
120.416666667, 76.0, 30.1973684211
120.416666667, 79.0, 29.0506329114
81.7307692308, 78.5, 21.1146496815
81.7307692308, 78.5, 21.1146496815
140.25, 81.0, 15.7407407407
140.25, 79.0, 16.1392405063
149.635416667, 24.0, 255.0
147.932692308, 26.0, 255.0
149.952830189, 26.5, 255.0
149.952830189, 26.5, 255.0
151.556603774, 26.5, 255.0
152.019230769, 26.0, 255.0
151.556603774, 26.5, 255.0
151.556603774, 26.5, 255.0
139.1875, 20.0, 255.0
139.1875, 20.0, 255.0
148.75, 25.0, 255.0
149.183673469, 24.5, 255.0
144.166666667, 25.5, 255.0
143.846153846, 26.0, 255.0
146.473214286, 29.0, 246.206896552
146.473214286, 31.0, 230.322580645
